order_item_id,order_id,item_id,quantity,unit_price,size,addons,line_total
OI0002121,O000630,M022,2,120,NA,,240
OI0002122,O000630,M022,1,120,NA,,120
OI0002123,O000630,M011,1,130,Large,,130
OI0002124,O000630,M009,1,110,Small,,110
OI0002125,O000631,M035,1,100,NA,,100
OI0002126,O000631,M005,2,60,Small,,120
OI0002127,O000631,M005,1,60,Small,,90
OI0002128,O000632,M029,1,90,Small,,90
OI0002129,O000632,M027,2,90,Small,,180
OI0002130,O000632,M034,2,60,NA,,120
OI0002131,O000632,M010,1,130,Large,Oat Milk,160
OI0002132,O000632,M009,1,110,Small,,110
OI0002133,O000632,M021,1,100,NA,,100
OI0002134,O000632,M005,1,60,Small,,60
OI0002135,O000632,M014,1,90,Small,,90
OI0002136,O000632,M034,1,60,NA,,60
OI0002137,O000632,M030,1,100,Large,,100
OI0002138,O000632,M031,1,150,NA,,150
OI0002139,O000633,M008,1,100,Large,Extra Shot,130
OI0002140,O000633,M005,1,60,Small,Oat Milk,90
OI0002141,O000634,M015,1,110,Large,,110
OI0002142,O000634,M034,1,60,NA,,60
OI0002143,O000634,M005,1,60,Small,Vanilla Syrup,90
OI0002144,O000634,M034,1,60,NA,,60
OI0002145,O000634,M034,2,60,NA,,120
OI0002146,O000634,M005,1,60,Small,,60
OI0002147,O000635,M022,1,120,NA,,120
OI0002148,O000635,M013,2,80,Small,Extra Shot,190
OI0002149,O000635,M031,2,150,NA,,300
OI0002150,O000635,M006,1,75,Large,,75
OI0002151,O000635,M012,1,110,Large,,110
OI0002152,O000635,M034,2,60,NA,,120
OI0002153,O000636,M035,2,100,NA,,200
OI0002154,O000636,M028,2,100,Large,,200
OI0002155,O000637,M005,1,60,Small,Oat Milk,90
OI0002156,O000637,M031,1,150,NA,,150
OI0002157,O000637,M007,1,80,Small,,80
OI0002158,O000637,M035,2,100,NA,,200
OI0002159,O000638,M005,1,60,Small,,60
OI0002160,O000638,M032,1,130,NA,,130
OI0002161,O000638,M024,1,110,NA,,110
OI0002162,O000638,M005,1,60,Small,Vanilla Syrup,90
OI0002163,O000639,M009,2,110,Small,,220
OI0002164,O000639,M014,1,90,Small,,90
OI0002165,O000639,M019,1,100,NA,,100
OI0002166,O000640,M015,1,110,Large,,110
OI0002167,O000640,M035,1,100,NA,,100
OI0002168,O000640,M031,2,150,NA,,300
OI0002169,O000640,M033,1,100,NA,,100
OI0002170,O000640,M004,2,70,Large,Vanilla Syrup,170
OI0002171,O000640,M026,1,150,NA,,150
OI0002172,O000641,M021,1,100,NA,,100
OI0002173,O000641,M035,1,100,NA,,100
OI0002174,O000642,M009,1,110,Small,,110
OI0002175,O000642,M010,1,130,Large,,130
OI0002176,O000642,M035,1,100,NA,,100
OI0002177,O000643,M025,2,150,NA,,300
OI0002178,O000643,M010,1,130,Large,,130
OI0002179,O000643,M009,1,110,Small,Oat Milk,140
OI0002180,O000644,M006,1,75,Large,,75
OI0002181,O000644,M012,1,110,Large,,110
OI0002182,O000644,M009,1,110,Small,Vanilla Syrup,140
OI0002183,O000644,M015,1,110,Large,Oat Milk,140
OI0002184,O000644,M026,1,150,NA,,150
OI0002185,O000645,M012,1,110,Large,,110
OI0002186,O000645,M034,2,60,NA,,120
OI0002187,O000645,M010,1,130,Large,,130
OI0002188,O000646,M010,1,130,Large,,130
OI0002189,O000646,M006,1,75,Large,Vanilla Syrup,105
OI0002190,O000646,M013,2,80,Small,,160
OI0002191,O000646,M017,1,110,Small,,110
OI0002192,O000647,M034,2,60,NA,,120
OI0002193,O000647,M034,1,60,NA,,60
OI0002194,O000647,M034,1,60,NA,,60
OI0002195,O000648,M015,1,110,Large,,110
OI0002196,O000648,M006,1,75,Large,,75
OI0002197,O000648,M009,1,110,Small,,110
OI0002198,O000649,M015,1,110,Large,Oat Milk,140
OI0002199,O000649,M009,2,110,Small,,220
OI0002200,O000649,M005,1,60,Small,Oat Milk,90
OI0002201,O000649,M017,1,110,Small,,110
OI0002202,O000649,M002,2,70,Large,,140
OI0002203,O000649,M027,2,90,Small,,180
OI0002204,O000650,M035,2,100,NA,,200
OI0002205,O000650,M034,1,60,NA,,60
OI0002206,O000650,M015,1,110,Large,,110
OI0002207,O000651,M009,2,110,Small,,220
OI0002208,O000651,M003,2,55,Small,Vanilla Syrup,140
OI0002209,O000651,M006,1,75,Large,Oat Milk,105
OI0002210,O000651,M015,2,110,Large,Vanilla Syrup,250
OI0002211,O000651,M031,1,150,NA,,150
OI0002212,O000652,M015,1,110,Large,,110
OI0002213,O000652,M038,1,140,NA,,140
OI0002214,O000652,M015,1,110,Large,,110
OI0002215,O000652,M037,2,120,NA,,240
OI0002216,O000652,M004,2,70,Large,Vanilla Syrup,170
OI0002217,O000653,M009,1,110,Small,,110
OI0002218,O000653,M015,1,110,Large,,110
OI0002219,O000653,M005,1,60,Small,,60
OI0002220,O000653,M013,1,80,Small,Oat Milk,110
OI0002221,O000654,M012,2,110,Large,,220
OI0002222,O000654,M010,1,130,Large,,130
OI0002223,O000654,M036,1,100,NA,,100
OI0002224,O000654,M010,2,130,Large,,290
OI0002225,O000654,M010,1,130,Large,,130
OI0002226,O000655,M010,2,130,Large,,260
OI0002227,O000655,M031,2,150,NA,,300
OI0002228,O000655,M010,1,130,Large,Extra Shot,160
OI0002229,O000656,M029,2,90,Small,,180
OI0002230,O000656,M011,1,130,Large,,130
OI0002231,O000656,M030,1,100,Large,,100
OI0002232,O000657,M035,1,100,NA,,100
OI0002233,O000657,M017,1,110,Small,,140
OI0002234,O000657,M001,1,55,Small,,55
OI0002235,O000657,M035,1,100,NA,,100
OI0002236,O000658,M034,2,60,NA,,120
OI0002237,O000658,M018,1,130,Large,,130
OI0002238,O000659,M002,2,70,Large,,140
OI0002239,O000659,M007,2,80,Small,,160
OI0002240,O000659,M011,2,130,Large,Vanilla Syrup,290
OI0002241,O000659,M006,1,75,Large,Extra Shot,105
OI0002242,O000659,M010,1,130,Large,,130
OI0002243,O000659,M010,2,130,Large,,290
OI0002244,O000660,M015,1,110,Large,Vanilla Syrup,140
OI0002245,O000660,M003,2,55,Small,,110
OI0002246,O000660,M005,1,60,Small,,60
OI0002247,O000660,M008,1,100,Large,Extra Shot,130
OI0002248,O000661,M034,1,60,NA,,60
OI0002249,O000661,M034,1,60,NA,,60
OI0002250,O000661,M015,2,110,Large,,220
OI0002251,O000661,M005,1,60,Small,,60
OI0002252,O000661,M036,1,100,NA,,100
OI0002253,O000662,M009,1,110,Small,,110
OI0002254,O000662,M024,1,110,NA,,110
OI0002255,O000662,M015,2,110,Large,Vanilla Syrup,250
OI0002256,O000663,M010,1,130,Large,,130
OI0002257,O000663,M018,2,130,Large,,260
OI0002258,O000663,M009,1,110,Small,,110
OI0002259,O000663,M010,1,130,Large,,130
OI0002260,O000664,M037,1,120,NA,,120
OI0002261,O000664,M017,2,110,Small,Vanilla Syrup,250
OI0002262,O000665,M013,1,80,Small,Oat Milk,110
OI0002263,O000665,M021,2,100,NA,,200
OI0002264,O000665,M006,1,75,Large,,75
OI0002265,O000665,M015,2,110,Large,,220
OI0002266,O000666,M009,2,110,Small,Vanilla Syrup,250
OI0002267,O000666,M006,1,75,Large,,75
OI0002268,O000666,M010,1,130,Large,Extra Shot,160
OI0002269,O000667,M005,2,60,Small,,120
OI0002270,O000667,M015,2,110,Large,,220
OI0002271,O000667,M034,1,60,NA,,60
OI0002272,O000668,M006,1,75,Large,,75
OI0002273,O000668,M015,2,110,Large,,220
OI0002274,O000668,M035,1,100,NA,,100
OI0002275,O000668,M005,1,60,Small,,90
OI0002276,O000669,M020,1,100,NA,,100
OI0002277,O000669,M009,1,110,Small,,110
OI0002278,O000669,M034,2,60,NA,,120
OI0002279,O000669,M038,1,140,NA,,140
OI0002280,O000670,M015,1,110,Large,Oat Milk,140
OI0002281,O000670,M034,1,60,NA,,60
OI0002282,O000670,M024,1,110,NA,,110
OI0002283,O000670,M034,1,60,NA,,60
OI0002284,O000671,M009,1,110,Small,,110
OI0002285,O000671,M025,1,150,NA,,150
OI0002286,O000671,M014,1,90,Small,,90
OI0002287,O000671,M022,2,120,NA,,240
OI0002288,O000671,M014,1,90,Small,Extra Shot,120
OI0002289,O000671,M010,2,130,Large,Oat Milk,290
OI0002290,O000671,M035,2,100,NA,,200
OI0002291,O000671,M033,2,100,NA,,200
OI0002292,O000671,M031,2,150,NA,,300
OI0002293,O000671,M001,1,55,Small,Extra Shot,85
OI0002294,O000671,M005,2,60,Small,Extra Shot,150
OI0002295,O000672,M009,2,110,Small,Oat Milk,250
OI0002296,O000672,M015,1,110,Large,Oat Milk,140
OI0002297,O000672,M020,2,100,NA,,200
OI0002298,O000672,M031,2,150,NA,,300
OI0002299,O000672,M006,2,75,Large,,150
OI0002300,O000673,M013,1,80,Small,,80
OI0002301,O000673,M009,1,110,Small,Oat Milk,140
OI0002302,O000673,M004,1,70,Large,,70
OI0002303,O000673,M005,2,60,Small,Oat Milk,150
OI0002304,O000673,M034,1,60,NA,,60
OI0002305,O000673,M009,1,110,Small,,110
OI0002306,O000673,M024,1,110,NA,,110
OI0002307,O000673,M032,1,130,NA,,130
OI0002308,O000673,M006,1,75,Large,Oat Milk,105
OI0002309,O000673,M005,1,60,Small,,60
OI0002310,O000673,M024,1,110,NA,,110
OI0002311,O000673,M010,1,130,Large,Vanilla Syrup,160
OI0002312,O000674,M025,1,150,NA,,150
OI0002313,O000674,M006,1,75,Large,,75
OI0002314,O000674,M007,2,80,Small,,160
OI0002315,O000674,M001,2,55,Small,,110
OI0002316,O000675,M034,2,60,NA,,120
OI0002317,O000675,M026,1,150,NA,,150
OI0002318,O000675,M020,1,100,NA,,100
OI0002319,O000675,M034,1,60,NA,,60
OI0002320,O000676,M027,2,90,Small,,180
OI0002321,O000676,M034,1,60,NA,,60
OI0002322,O000676,M038,1,140,NA,,140
OI0002323,O000677,M005,2,60,Small,,120
OI0002324,O000677,M006,2,75,Large,Oat Milk,180
OI0002325,O000677,M010,1,130,Large,,130
OI0002326,O000677,M029,2,90,Small,,180
OI0002327,O000678,M037,1,120,NA,,120
OI0002328,O000678,M035,2,100,NA,,200
OI0002329,O000678,M037,2,120,NA,,240
OI0002330,O000678,M009,1,110,Small,,110
OI0002331,O000679,M018,1,130,Large,,130
OI0002332,O000679,M010,1,130,Large,,130
OI0002333,O000679,M029,1,90,Small,,90
OI0002334,O000680,M014,1,90,Small,,90
OI0002335,O000680,M005,1,60,Small,,60
OI0002336,O000680,M017,1,110,Small,,110
OI0002337,O000680,M009,1,110,Small,Extra Shot,140
OI0002338,O000681,M015,1,110,Large,,110
OI0002339,O000681,M015,2,110,Large,Extra Shot,250
OI0002340,O000681,M035,1,100,NA,,100
OI0002341,O000682,M005,2,60,Small,Vanilla Syrup,150
OI0002342,O000682,M006,2,75,Large,,150
OI0002343,O000682,M017,2,110,Small,Oat Milk,250
OI0002344,O000682,M007,2,80,Small,,160
OI0002345,O000683,M035,1,100,NA,,100
OI0002346,O000683,M015,1,110,Large,,110
OI0002347,O000683,M021,1,100,NA,,100
OI0002348,O000683,M006,1,75,Large,Oat Milk,105
OI0002349,O000684,M036,1,100,NA,,100
OI0002350,O000684,M005,1,60,Small,,60
OI0002351,O000684,M005,2,60,Small,,120
OI0002352,O000684,M010,1,130,Large,,130
OI0002353,O000684,M024,1,110,NA,,110
OI0002354,O000685,M009,2,110,Small,,220
OI0002355,O000685,M034,1,60,NA,,60
OI0002356,O000685,M011,1,130,Large,,130
OI0002357,O000686,M015,1,110,Large,,110
OI0002358,O000686,M015,1,110,Large,Oat Milk,140
OI0002359,O000686,M015,2,110,Large,,220
OI0002360,O000686,M031,1,150,NA,,150
OI0002361,O000686,M009,2,110,Small,Vanilla Syrup,250
OI0002362,O000687,M035,1,100,NA,,100
OI0002363,O000687,M004,2,70,Large,,140
OI0002364,O000687,M009,1,110,Small,Extra Shot,140
OI0002365,O000687,M005,2,60,Small,,120
OI0002366,O000688,M034,1,60,NA,,60
OI0002367,O000688,M034,2,60,NA,,120
OI0002368,O000688,M009,1,110,Small,Extra Shot,140
OI0002369,O000688,M035,2,100,NA,,200
OI0002370,O000689,M034,1,60,NA,,60
OI0002371,O000689,M001,1,55,Small,Extra Shot,85
OI0002372,O000689,M022,1,120,NA,,120
OI0002373,O000689,M021,2,100,NA,,200
OI0002374,O000690,M006,2,75,Large,Vanilla Syrup,180
OI0002375,O000690,M020,1,100,NA,,100
OI0002376,O000690,M028,2,100,Large,,200
OI0002377,O000690,M010,2,130,Large,,260
OI0002378,O000691,M029,2,90,Small,,180
OI0002379,O000691,M015,1,110,Large,Vanilla Syrup,140
OI0002380,O000691,M017,2,110,Small,,220
OI0002381,O000691,M006,1,75,Large,Extra Shot,105
OI0002382,O000692,M006,2,75,Large,,150
OI0002383,O000692,M034,2,60,NA,,120
OI0002384,O000692,M015,1,110,Large,Vanilla Syrup,140
OI0002385,O000692,M027,1,90,Small,,90
OI0002386,O000693,M034,2,60,NA,,120
OI0002387,O000693,M012,1,110,Large,,110
OI0002388,O000694,M004,1,70,Large,,70
OI0002389,O000694,M035,1,100,NA,,100
OI0002390,O000694,M033,2,100,NA,,200
OI0002391,O000694,M010,2,130,Large,,260
OI0002392,O000694,M005,2,60,Small,,120
OI0002393,O000694,M034,2,60,NA,,120
OI0002394,O000694,M006,2,75,Large,,150
OI0002395,O000694,M005,1,60,Small,,60
OI0002396,O000695,M006,1,75,Large,,75
OI0002397,O000695,M031,1,150,NA,,150
OI0002398,O000695,M009,1,110,Small,,110
OI0002399,O000695,M005,1,60,Small,Vanilla Syrup,90
OI0002400,O000695,M034,1,60,NA,,60
OI0002401,O000696,M014,1,90,Small,,90
OI0002402,O000696,M009,1,110,Small,,110
OI0002403,O000696,M024,2,110,NA,,220
OI0002404,O000697,M005,2,60,Small,,150
OI0002405,O000697,M005,1,60,Small,,60
OI0002406,O000697,M034,1,60,NA,,60
OI0002407,O000697,M005,1,60,Small,Oat Milk,90
OI0002408,O000698,M026,1,150,NA,,150
OI0002409,O000698,M020,2,100,NA,,200
OI0002410,O000698,M009,1,110,Small,Extra Shot,140
OI0002411,O000698,M010,2,130,Large,,260
OI0002412,O000699,M010,1,130,Large,Extra Shot,160
OI0002413,O000699,M010,2,130,Large,Extra Shot,290
OI0002414,O000699,M009,1,110,Small,,110
OI0002415,O000699,M005,2,60,Small,Extra Shot,150
OI0002416,O000699,M009,2,110,Small,,220
OI0002417,O000699,M035,1,100,NA,,100
OI0002418,O000700,M015,2,110,Large,Extra Shot,250
OI0002419,O000700,M035,1,100,NA,,100
OI0002420,O000700,M006,1,75,Large,Vanilla Syrup,105
OI0002421,O000700,M034,1,60,NA,,60
OI0002422,O000701,M035,1,100,NA,,100
OI0002423,O000701,M001,1,55,Small,Oat Milk,85
OI0002424,O000701,M023,2,130,NA,,260
OI0002425,O000701,M006,2,75,Large,,150
OI0002426,O000702,M006,2,75,Large,,150
OI0002427,O000702,M015,1,110,Large,Extra Shot,140
OI0002428,O000702,M034,1,60,NA,,60
OI0002429,O000702,M012,1,110,Large,,110
OI0002430,O000702,M034,1,60,NA,,60
OI0002431,O000703,M013,2,80,Small,,160
OI0002432,O000703,M034,2,60,NA,,120
OI0002433,O000703,M010,2,130,Large,,260
OI0002434,O000703,M015,1,110,Large,,110
OI0002435,O000703,M035,1,100,NA,,100
OI0002436,O000703,M031,2,150,NA,,300
OI0002437,O000704,M005,2,60,Small,,120
OI0002438,O000704,M031,2,150,NA,,300
OI0002439,O000704,M017,2,110,Small,,220
OI0002440,O000704,M007,1,80,Small,,80
OI0002441,O000705,M013,1,80,Small,,80
OI0002442,O000705,M004,1,70,Large,,70
OI0002443,O000705,M015,1,110,Large,,110
OI0002444,O000705,M031,1,150,NA,,150
OI0002445,O000706,M002,1,70,Large,,70
OI0002446,O000706,M009,1,110,Small,,110
OI0002447,O000706,M021,1,100,NA,,100
OI0002448,O000707,M010,1,130,Large,,130
OI0002449,O000707,M026,1,150,NA,,150
OI0002450,O000707,M037,2,120,NA,,240
OI0002451,O000707,M034,1,60,NA,,60
OI0002452,O000708,M021,1,100,NA,,100
OI0002453,O000708,M022,1,120,NA,,120
OI0002454,O000708,M006,1,75,Large,,75
OI0002455,O000708,M015,2,110,Large,,220
OI0002456,O000708,M029,2,90,Small,,180
OI0002457,O000708,M034,1,60,NA,,60
OI0002458,O000709,M035,1,100,NA,,100
OI0002459,O000709,M006,2,75,Large,,150
OI0002460,O000709,M022,1,120,NA,,120
OI0002461,O000709,M015,1,110,Large,,110
OI0002462,O000710,M010,1,130,Large,,130
OI0002463,O000710,M021,1,100,NA,,100
OI0002464,O000710,M031,1,150,NA,,150
OI0002465,O000710,M005,1,60,Small,,60
OI0002466,O000710,M015,2,110,Large,,220
OI0002467,O000711,M015,2,110,Large,,220
OI0002468,O000711,M032,1,130,NA,,130
OI0002469,O000711,M003,1,55,Small,,55
OI0002470,O000711,M005,1,60,Small,,90
OI0002471,O000712,M002,2,70,Large,,140
OI0002472,O000712,M012,2,110,Large,,220
OI0002473,O000712,M009,2,110,Small,,220
OI0002474,O000713,M034,1,60,NA,,60
OI0002475,O000713,M004,2,70,Large,,140
OI0002476,O000713,M024,1,110,NA,,110
OI0002477,O000713,M018,1,130,Large,Extra Shot,160
OI0002478,O000713,M003,1,55,Small,,55
OI0002479,O000714,M006,1,75,Large,,75
OI0002480,O000714,M009,1,110,Small,Oat Milk,140
OI0002481,O000714,M035,1,100,NA,,100
OI0002482,O000714,M012,1,110,Large,,110
OI0002483,O000715,M010,2,130,Large,,260
OI0002484,O000715,M035,1,100,NA,,100
OI0002485,O000715,M025,2,150,NA,,300
OI0002486,O000715,M031,1,150,NA,,150
OI0002487,O000715,M034,1,60,NA,,60
OI0002488,O000716,M028,1,100,Large,,100
OI0002489,O000716,M023,1,130,NA,,130
OI0002490,O000716,M010,1,130,Large,Extra Shot,160
OI0002491,O000716,M027,2,90,Small,,180
OI0002492,O000717,M017,1,110,Small,,110
OI0002493,O000717,M033,1,100,NA,,100
OI0002494,O000717,M035,2,100,NA,,200
OI0002495,O000717,M010,1,130,Large,,130
OI0002496,O000717,M035,1,100,NA,,100
OI0002497,O000718,M018,1,130,Large,,130
OI0002498,O000718,M015,1,110,Large,Extra Shot,140
OI0002499,O000718,M027,2,90,Small,,180
OI0002500,O000719,M034,1,60,NA,,60
OI0002501,O000719,M005,2,60,Small,,120
OI0002502,O000719,M010,2,130,Large,,260
OI0002503,O000719,M005,1,60,Small,Extra Shot,90
OI0002504,O000719,M031,1,150,NA,,150
OI0002505,O000720,M030,2,100,Large,,200
OI0002506,O000720,M017,2,110,Small,,220
OI0002507,O000720,M015,1,110,Large,Vanilla Syrup,140
OI0002508,O000720,M034,1,60,NA,,60
OI0002509,O000721,M034,1,60,NA,,60
OI0002510,O000721,M011,1,130,Large,Oat Milk,160
OI0002511,O000721,M025,2,150,NA,,300
OI0002512,O000721,M004,1,70,Large,Extra Shot,100
OI0002513,O000722,M002,2,70,Large,,140
OI0002514,O000722,M014,2,90,Small,Vanilla Syrup,210
OI0002515,O000722,M011,2,130,Large,,260
OI0002516,O000722,M019,2,100,NA,,200
OI0002517,O000723,M034,2,60,NA,,120
OI0002518,O000723,M018,1,130,Large,,130
OI0002519,O000723,M006,1,75,Large,,75
OI0002520,O000723,M020,1,100,NA,,100
OI0002521,O000723,M015,1,110,Large,,110
OI0002522,O000723,M015,1,110,Large,,110
OI0002523,O000724,M001,1,55,Small,,55
OI0002524,O000724,M006,2,75,Large,,150
OI0002525,O000724,M034,1,60,NA,,60
OI0002526,O000724,M010,1,130,Large,,160
OI0002527,O000725,M010,1,130,Large,Vanilla Syrup,160
OI0002528,O000725,M009,1,110,Small,,110
OI0002529,O000725,M010,2,130,Large,Vanilla Syrup,290
OI0002530,O000725,M029,1,90,Small,,90
OI0002531,O000726,M006,1,75,Large,,75
OI0002532,O000726,M024,1,110,NA,,110
OI0002533,O000726,M023,2,130,NA,,260
OI0002534,O000726,M010,1,130,Large,,130
OI0002535,O000727,M021,2,100,NA,,200
OI0002536,O000727,M010,1,130,Large,,130
OI0002537,O000727,M002,2,70,Large,Extra Shot,170
OI0002538,O000727,M007,2,80,Small,,160
OI0002539,O000728,M035,1,100,NA,,100
OI0002540,O000728,M034,1,60,NA,,60
OI0002541,O000728,M005,2,60,Small,,120
OI0002542,O000728,M024,1,110,NA,,110
OI0002543,O000728,M015,1,110,Large,,110
OI0002544,O000728,M026,2,150,NA,,300
OI0002545,O000729,M003,1,55,Small,,55
OI0002546,O000729,M029,1,90,Small,,90
OI0002547,O000729,M005,1,60,Small,,60
OI0002548,O000729,M032,1,130,NA,,130
OI0002549,O000730,M010,2,130,Large,,260
OI0002550,O000730,M009,1,110,Small,Extra Shot,140
OI0002551,O000730,M034,1,60,NA,,60
OI0002552,O000730,M006,1,75,Large,Vanilla Syrup,105
OI0002553,O000730,M031,1,150,NA,,150
OI0002554,O000731,M021,2,100,NA,,200
OI0002555,O000731,M023,1,130,NA,,130
OI0002556,O000731,M015,2,110,Large,,220
OI0002557,O000732,M037,1,120,NA,,120
OI0002558,O000732,M028,2,100,Large,,200
OI0002559,O000732,M015,1,110,Large,Extra Shot,140
OI0002560,O000732,M029,1,90,Small,,90
OI0002561,O000732,M038,1,140,NA,,140
OI0002562,O000733,M015,1,110,Large,,110
OI0002563,O000733,M034,2,60,NA,,120
OI0002564,O000733,M036,1,100,NA,,100
OI0002565,O000733,M010,2,130,Large,,260
OI0002566,O000734,M005,1,60,Small,,60
OI0002567,O000734,M006,1,75,Large,Vanilla Syrup,105
OI0002568,O000734,M005,1,60,Small,,60
OI0002569,O000734,M031,1,150,NA,,150
OI0002570,O000734,M038,1,140,NA,,140
OI0002571,O000735,M009,2,110,Small,Extra Shot,250
OI0002572,O000735,M010,1,130,Large,,130
OI0002573,O000735,M022,2,120,NA,,240
OI0002574,O000735,M007,1,80,Small,Extra Shot,110
OI0002575,O000736,M006,1,75,Large,,75
OI0002576,O000736,M035,1,100,NA,,100
OI0002577,O000736,M031,1,150,NA,,150
OI0002578,O000736,M006,2,75,Large,,150
OI0002579,O000736,M016,2,120,Large,,240
OI0002580,O000737,M028,2,100,Large,,200
OI0002581,O000737,M006,2,75,Large,,150
OI0002582,O000737,M009,2,110,Small,Vanilla Syrup,250
OI0002583,O000737,M005,1,60,Small,,60
OI0002584,O000737,M015,1,110,Large,,110
OI0002585,O000737,M015,1,110,Large,,110
OI0002586,O000738,M015,1,110,Large,Vanilla Syrup,140
OI0002587,O000738,M034,2,60,NA,,120
OI0002588,O000738,M034,2,60,NA,,120
OI0002589,O000738,M019,1,100,NA,,100
OI0002590,O000738,M005,1,60,Small,,60
OI0002591,O000738,M015,1,110,Large,,110
OI0002592,O000739,M035,2,100,NA,,200
OI0002593,O000739,M015,1,110,Large,,110
OI0002594,O000739,M035,1,100,NA,,100
OI0002595,O000739,M035,1,100,NA,,100
OI0002596,O000740,M037,1,120,NA,,120
OI0002597,O000740,M028,2,100,Large,,200
OI0002598,O000740,M034,2,60,NA,,120
OI0002599,O000740,M009,1,110,Small,,110
OI0002600,O000740,M006,1,75,Large,,75
OI0002601,O000741,M025,1,150,NA,,150
OI0002602,O000741,M030,1,100,Large,,100
OI0002603,O000741,M002,1,70,Large,Oat Milk,100
OI0002604,O000741,M012,1,110,Large,,110
OI0002605,O000741,M032,2,130,NA,,260
OI0002606,O000741,M032,2,130,NA,,260
OI0002607,O000742,M013,2,80,Small,Vanilla Syrup,190
OI0002608,O000742,M010,1,130,Large,,130
OI0002609,O000742,M005,2,60,Small,Extra Shot,150
OI0002610,O000743,M034,2,60,NA,,120
OI0002611,O000743,M015,1,110,Large,,110
OI0002612,O000743,M006,1,75,Large,,75
OI0002613,O000743,M034,1,60,NA,,60
OI0002614,O000744,M008,2,100,Large,,200
OI0002615,O000744,M031,2,150,NA,,300
OI0002616,O000744,M034,1,60,NA,,60
OI0002617,O000744,M019,1,100,NA,,100
OI0002618,O000744,M006,1,75,Large,Vanilla Syrup,105
OI0002619,O000744,M006,2,75,Large,,150
OI0002620,O000745,M015,2,110,Large,Vanilla Syrup,250
OI0002621,O000745,M009,2,110,Small,,220
OI0002622,O000745,M006,1,75,Large,Extra Shot,105
OI0002623,O000745,M009,1,110,Small,,110
OI0002624,O000745,M022,1,120,NA,,120
OI0002625,O000746,M004,1,70,Large,,70
OI0002626,O000746,M035,2,100,NA,,200
OI0002627,O000746,M002,1,70,Large,,70
OI0002628,O000747,M009,1,110,Small,Extra Shot,140
OI0002629,O000747,M028,1,100,Large,,100
OI0002630,O000747,M020,1,100,NA,,100
OI0002631,O000748,M001,2,55,Small,,110
OI0002632,O000748,M007,2,80,Small,,160
OI0002633,O000748,M004,2,70,Large,,140
OI0002634,O000748,M035,1,100,NA,,100
OI0002635,O000748,M008,1,100,Large,,100
OI0002636,O000749,M035,1,100,NA,,100
OI0002637,O000749,M030,2,100,Large,,200
OI0002638,O000749,M005,2,60,Small,,120
OI0002639,O000749,M035,2,100,NA,,200
OI0002640,O000750,M024,2,110,NA,,220
OI0002641,O000750,M008,2,100,Large,Vanilla Syrup,230
OI0002642,O000750,M010,1,130,Large,,130
OI0002643,O000751,M006,2,75,Large,Oat Milk,180
OI0002644,O000751,M035,1,100,NA,,100
OI0002645,O000751,M015,2,110,Large,,220
OI0002646,O000751,M027,2,90,Small,,180
OI0002647,O000752,M009,2,110,Small,Oat Milk,250
OI0002648,O000752,M009,2,110,Small,,220
OI0002649,O000752,M006,2,75,Large,Vanilla Syrup,180
OI0002650,O000752,M026,1,150,NA,,150
OI0002651,O000753,M010,2,130,Large,Vanilla Syrup,290
OI0002652,O000753,M029,1,90,Small,,90
OI0002653,O000753,M008,1,100,Large,,100
OI0002654,O000754,M013,1,80,Small,,80
OI0002655,O000754,M005,2,60,Small,Extra Shot,150
OI0002656,O000754,M035,1,100,NA,,100
OI0002657,O000755,M002,1,70,Large,,70
OI0002658,O000755,M033,1,100,NA,,100
OI0002659,O000755,M023,1,130,NA,,130
OI0002660,O000755,M035,1,100,NA,,100
OI0002661,O000756,M034,2,60,NA,,120
OI0002662,O000756,M002,1,70,Large,,70
OI0002663,O000756,M001,2,55,Small,,110
OI0002664,O000757,M029,1,90,Small,,90
OI0002665,O000757,M025,1,150,NA,,150
